MES/AÑO,TIPO CLIENTES,PRODUCTO,PRECIO POR TON (USD),MARCA,INVERSION,% TIENDAS IMPACTADAS,DIAS HABILES,TEMPERATURA,INFLACION,VENTAS (TON),VENTAS (PESOS),INVERSION (PESOS),INGRESOS,HWES3_MUL
2019-09-01,CLIENTES PEQUEÑOS,A11,24622.51,MARCA1,0.2311,0.31,21,15.7,1.51,3.161,77831.75,17986.92,59844.83,124564.782072148
2019-10-01,CLIENTES PEQUEÑOS,A11,28884.33,MARCA1,0.4797,0.32,22,16.7,1.65,0.223,6441.21,3089.85,3351.36,49120.102495818894
2019-11-01,CLIENTES PEQUEÑOS,A11,24401.28,MARCA1,0.4586,0.3,20,18.0,1.76,3.034,74033.48,33951.75,40081.73,117664.29842946705
2019-12-01,CLIENTES PEQUEÑOS,A11,24948.68,MARCA1,0.3692,0.29,21,19.6,1.88,2.134,53240.48,19656.39,33584.09,33991.93603427133
2020-01-01,CLIENTES PEQUEÑOS,A11,24497.41,MARCA1,0.3949,0.32,22,22.2,0.05,0.0,0.0,0.0,0.0,266086.5971692628
2020-02-01,CLIENTES PEQUEÑOS,A11,24710.72,MARCA1,0.3567,0.3,20,23.0,0.17,0.0,0.0,0.0,0.0,548152.7498621818
2020-03-01,CLIENTES PEQUEÑOS,A11,23416.86,MARCA1,0.4224,0.3,22,22.5,0.78,0.0,0.0,0.0,0.0,964045.1490658846
2020-04-01,CLIENTES PEQUEÑOS,A11,24497.41,MARCA1,0.3949,0.32,22,20.9,0.82,0.0,0.0,0.0,0.0,845982.6003106326
2020-05-01,CLIENTES PEQUEÑOS,A11,24710.72,MARCA1,0.3567,0.3,20,18.5,0.96,0.0,0.0,0.0,0.0,939911.531435352
2020-06-01,CLIENTES PEQUEÑOS,A11,23416.86,MARCA1,0.4224,0.3,22,16.4,1.1,0.0,0.0,0.0,0.0,1608941.819639035
2018-01-01,CLIENTES PEQUEÑOS,A14,20895.39,MARCA1,0.3411,0.4,22,22.2,0.18,4.023,84062.15,28673.6,55388.55,89590.76847953907
2018-02-01,CLIENTES PEQUEÑOS,A14,18842.47,MARCA1,0.2729,0.39,20,23.0,0.48,6.976,131445.07,35871.36,95573.71,84779.72672286171
2018-03-01,CLIENTES PEQUEÑOS,A14,18753.23,MARCA1,0.275,0.41,20,22.5,0.97,6.551,122852.41,33784.41,89068.0,88632.45902110754
2018-04-01,CLIENTES PEQUEÑOS,A14,20510.12,MARCA1,0.2794,0.42,21,20.9,0.84,7.034,144268.18,40308.53,103959.65,98329.758995553
2018-05-01,CLIENTES PEQUEÑOS,A14,19200.99,MARCA1,0.4241,0.43,22,18.5,0.88,5.593,107391.14,45544.58,61846.56,244856.74439840246
2018-06-01,CLIENTES PEQUEÑOS,A14,19255.74,MARCA1,0.3325,0.42,20,16.4,1.24,6.808,131093.08,43588.45,87504.63,193651.94292187595
2018-07-01,CLIENTES PEQUEÑOS,A14,19064.63,MARCA1,0.2407,0.41,22,15.7,1.64,5.763,109869.46,26445.58,83423.88,89183.5932884366
2018-08-01,CLIENTES PEQUEÑOS,A14,33369.89,MARCA1,0.6494,0.42,22,15.3,1.81,10.873,362830.81,235622.33,127208.48,291621.3936071743
2018-09-01,CLIENTES PEQUEÑOS,A14,15946.74,MARCA1,0.0357,0.4,20,15.7,2.01,13.572,216429.16,7726.52,208702.64,175242.8949608928
2018-10-01,CLIENTES PEQUEÑOS,A14,17898.2,MARCA1,0.4396,0.4,22,16.7,2.14,4.781,85571.29,37617.14,47954.15,70113.91406011178
2018-11-01,CLIENTES PEQUEÑOS,A14,19860.82,MARCA1,0.2742,0.4,21,18.0,2.29,4.603,91419.35,25067.19,66352.16,72239.55267557867
2018-12-01,CLIENTES PEQUEÑOS,A14,19594.38,MARCA1,0.3467,0.38,20,19.6,2.48,5.84,114431.18,39673.29,74757.89,84636.70226929642
2019-01-01,CLIENTES PEQUEÑOS,A14,19239.75,MARCA1,0.2895,0.37,22,22.2,0.06,5.194,99931.26,28930.1,71001.16,71889.4627946279
2019-02-01,CLIENTES PEQUEÑOS,A14,18085.25,MARCA1,0.3282,0.35,20,23.0,0.2,4.859,87876.23,28840.98,59035.25,68186.95959168277
2019-03-01,CLIENTES PEQUEÑOS,A14,20805.31,MARCA1,0.3947,0.36,21,22.5,0.88,3.919,81536.01,32182.26,49353.75,71191.5451508363
2019-04-01,CLIENTES PEQUEÑOS,A14,18967.42,MARCA1,0.3606,0.35,20,20.9,1.1,4.655,88293.34,31838.58,56454.76,78886.44418258293
2019-05-01,CLIENTES PEQUEÑOS,A14,19311.37,MARCA1,0.4425,0.33,22,18.5,1.19,11.506,222196.62,98322.0,123874.62,196078.83373057639
2019-06-01,CLIENTES PEQUEÑOS,A14,20243.87,MARCA1,0.3847,0.34,20,16.4,1.13,8.791,177963.86,68462.7,109501.16,155618.52904381414
2019-07-01,CLIENTES PEQUEÑOS,A14,19364.92,MARCA1,0.4378,0.35,22,15.7,1.36,5.091,98586.81,43161.31,55425.5,71839.42803744787
2019-08-01,CLIENTES PEQUEÑOS,A14,22314.61,MARCA1,0.4383,0.36,21,15.3,1.48,2.996,66854.57,29302.36,37552.21,235073.02929412498
2019-09-01,CLIENTES PEQUEÑOS,A14,19465.09,MARCA1,0.3229,0.34,21,15.7,1.51,5.728,111496.04,36002.07,75493.97,140584.44054135398
2019-10-01,CLIENTES PEQUEÑOS,A14,19697.11,MARCA1,0.4235,0.34,22,16.7,1.65,3.987,78532.38,33258.46,45273.92,56123.03694174693
2019-11-01,CLIENTES PEQUEÑOS,A14,16369.59,MARCA1,0.4687,0.32,20,18.0,1.76,5.001,81864.32,38369.81,43494.51,57876.47108570765
2019-12-01,CLIENTES PEQUEÑOS,A14,22809.86,MARCA1,0.3471,0.3,21,19.6,1.88,4.362,99496.61,34535.27,64961.34,67859.83604724302
2020-01-01,CLIENTES PEQUEÑOS,A14,21381.27,MARCA1,0.5194,0.31,22,22.2,0.05,0.0,0.0,0.0,0.0,266086.5971692628
2020-02-01,CLIENTES PEQUEÑOS,A14,18377.24,MARCA1,0.4591,0.29,20,23.0,0.17,0.0,0.0,0.0,0.0,548152.7498621818
2020-03-01,CLIENTES PEQUEÑOS,A14,17756.93,MARCA1,0.4991,0.3,22,22.5,0.78,0.0,0.0,0.0,0.0,964045.1490658846
2020-04-01,CLIENTES PEQUEÑOS,A14,21381.27,MARCA1,0.5194,0.31,22,20.9,0.82,0.0,0.0,0.0,0.0,845982.6003106326
2020-05-01,CLIENTES PEQUEÑOS,A14,18377.24,MARCA1,0.4591,0.29,20,18.5,0.96,0.0,0.0,0.0,0.0,939911.531435352
2020-06-01,CLIENTES PEQUEÑOS,A14,17756.93,MARCA1,0.4991,0.3,22,16.4,1.1,0.0,0.0,0.0,0.0,1608941.819639035
2018-01-01,CLIENTES PEQUEÑOS,A15,14298.85,MARCA4,0.3784,0.06,22,22.2,0.18,0.847,12111.13,4582.85,7528.28,54207.38211495247
2018-02-01,CLIENTES PEQUEÑOS,A15,13650.49,MARCA4,0.283,0.05,20,23.0,0.48,5.733,78258.26,22147.09,56111.17,69449.01208138592
2018-03-01,CLIENTES PEQUEÑOS,A15,13793.47,MARCA4,0.3003,0.06,20,22.5,0.97,4.551,62774.08,18851.06,43923.02,71150.99208151946
2018-04-01,CLIENTES PEQUEÑOS,A15,13843.19,MARCA4,0.3802,0.06,21,20.9,0.84,4.655,64440.05,24500.11,39939.94,59371.17167215948
2018-05-01,CLIENTES PEQUEÑOS,A15,13845.47,MARCA4,0.3864,0.06,22,18.5,0.88,4.086,56572.59,21859.65,34712.94,50874.99085127463
2018-06-01,CLIENTES PEQUEÑOS,A15,13814.25,MARCA4,0.3423,0.07,20,16.4,1.24,4.541,62730.51,21472.65,41257.86,93785.63067548163
2018-07-01,CLIENTES PEQUEÑOS,A15,13598.52,MARCA4,0.4756,0.07,22,15.7,1.64,1.038,14115.26,6713.22,7402.04,55112.41322198575
2018-08-01,CLIENTES PEQUEÑOS,A15,13406.94,MARCA4,0.3393,0.06,22,15.3,1.81,6.047,81071.77,27507.65,53564.12,80346.51097090411
2018-09-01,CLIENTES PEQUEÑOS,A15,13881.66,MARCA4,0.3787,0.07,20,15.7,2.01,2.511,34856.85,13200.29,21656.56,56714.943381117046
2018-10-01,CLIENTES PEQUEÑOS,A15,14208.55,MARCA4,0.3289,0.06,22,16.7,2.14,7.268,103267.74,33964.76,69302.98,104240.99455357924
2018-11-01,CLIENTES PEQUEÑOS,A15,15008.66,MARCA4,0.3577,0.06,21,18.0,2.29,4.959,74427.94,26622.87,47805.07,77174.4651459577
2018-12-01,CLIENTES PEQUEÑOS,A15,14600.71,MARCA4,0.4244,0.07,20,19.6,2.48,3.089,45101.59,19141.11,25960.48,46655.36934443249
2019-01-01,CLIENTES PEQUEÑOS,A15,14297.45,MARCA4,0.3255,0.06,22,22.2,0.06,3.925,56117.49,18266.24,37851.25,50941.55440566465
2019-02-01,CLIENTES PEQUEÑOS,A15,14203.1,MARCA4,0.3437,0.06,20,23.0,0.2,3.59,50989.13,17524.96,33464.17,72435.8881868221
2019-03-01,CLIENTES PEQUEÑOS,A15,14343.42,MARCA4,0.2841,0.06,21,22.5,0.88,5.169,74141.14,21063.5,53077.64,72149.05984104978
2019-04-01,CLIENTES PEQUEÑOS,A15,14134.51,MARCA4,0.2702,0.06,20,20.9,1.1,3.418,48311.76,13053.84,35257.92,61568.857871331624
2019-05-01,CLIENTES PEQUEÑOS,A15,14334.14,MARCA4,0.2336,0.06,22,18.5,1.19,2.723,39031.86,9117.84,29914.02,52826.97315891377
2019-06-01,CLIENTES PEQUEÑOS,A15,14365.23,MARCA4,0.2351,0.06,20,16.4,1.13,6.08,87340.6,20533.78,66806.82,92664.68091176247
2019-07-01,CLIENTES PEQUEÑOS,A15,14281.6,MARCA4,0.2661,0.06,22,15.7,1.36,3.954,56469.45,15026.52,41442.93,52041.10119158404
2019-08-01,CLIENTES PEQUEÑOS,A15,14579.61,MARCA4,0.2228,0.06,21,15.3,1.48,3.521,51334.81,11437.4,39897.41,82826.24768850916
2019-09-01,CLIENTES PEQUEÑOS,A15,13930.45,MARCA4,0.1772,0.07,21,15.7,1.51,4.687,65292.02,11569.75,53722.27,55900.25309013113
2019-10-01,CLIENTES PEQUEÑOS,A15,15110.23,MARCA4,0.2441,0.06,22,16.7,1.65,2.081,31444.39,7675.58,23768.81,107335.93787446675
2019-11-01,CLIENTES PEQUEÑOS,A15,14335.43,MARCA4,0.2331,0.06,20,18.0,1.76,4.39,62932.54,14669.58,48262.96,78966.65764009522
2019-12-01,CLIENTES PEQUEÑOS,A15,14344.13,MARCA4,0.2461,0.06,21,19.6,1.88,2.563,36764.01,9047.62,27716.39,47710.47205257383
2020-01-01,CLIENTES PEQUEÑOS,A15,13997.62,MARCA4,0.2265,0.06,22,22.2,0.05,0.0,0.0,0.0,0.0,266086.5971692628
2020-02-01,CLIENTES PEQUEÑOS,A15,14815.15,MARCA4,0.227,0.06,20,23.0,0.17,0.0,0.0,0.0,0.0,548152.7498621818
2020-03-01,CLIENTES PEQUEÑOS,A15,13693.28,MARCA4,0.1874,0.05,22,22.5,0.78,0.0,0.0,0.0,0.0,964045.1490658846
2020-04-01,CLIENTES PEQUEÑOS,A15,13997.62,MARCA4,0.2265,0.06,22,20.9,0.82,0.0,0.0,0.0,0.0,845982.6003106326
2020-05-01,CLIENTES PEQUEÑOS,A15,14815.15,MARCA4,0.227,0.06,20,18.5,0.96,0.0,0.0,0.0,0.0,939911.531435352
2020-06-01,CLIENTES PEQUEÑOS,A15,13693.28,MARCA4,0.1874,0.05,22,16.4,1.1,0.0,0.0,0.0,0.0,1608941.819639035
2018-01-01,CLIENTES PEQUEÑOS,A16,16873.91,MARCA4,0.3099,0.04,22,22.2,0.18,1.49,25142.13,7791.55,17350.58,34990.66863898098
2018-02-01,CLIENTES PEQUEÑOS,A16,15963.13,MARCA4,0.2437,0.05,20,23.0,0.48,1.915,30569.39,7449.76,23119.63,35289.162606222446
2018-03-01,CLIENTES PEQUEÑOS,A16,16321.4,MARCA4,0.2455,0.05,20,22.5,0.97,2.821,46042.67,11303.48,34739.19,49998.253340813244
2018-04-01,CLIENTES PEQUEÑOS,A16,16413.03,MARCA4,0.2888,0.05,21,20.9,0.84,2.195,36026.6,10404.48,25622.12,27932.293421575385
2018-05-01,CLIENTES PEQUEÑOS,A16,16299.12,MARCA4,0.346,0.05,22,18.5,0.88,2.16,35206.1,12181.31,23024.79,34234.803360388876
2018-06-01,CLIENTES PEQUEÑOS,A16,16499.78,MARCA4,0.2963,0.04,20,16.4,1.24,2.388,39401.47,11674.66,27726.81,41791.52996254743
2018-07-01,CLIENTES PEQUEÑOS,A16,16081.02,MARCA4,0.3098,0.04,22,15.7,1.64,0.98,15759.4,4882.26,10877.14,15488.165753088902
2018-08-01,CLIENTES PEQUEÑOS,A16,15879.21,MARCA4,0.2595,0.04,22,15.3,1.81,3.134,49765.44,12914.13,36851.31,47911.17753886965
2018-09-01,CLIENTES PEQUEÑOS,A16,17412.65,MARCA4,0.2898,0.04,20,15.7,2.01,2.172,37820.28,10960.32,26859.96,35933.947868924035
2018-10-01,CLIENTES PEQUEÑOS,A16,15498.88,MARCA4,0.2858,0.04,22,16.7,2.14,2.805,43474.36,12424.97,31049.39,41402.05799510415
2018-11-01,CLIENTES PEQUEÑOS,A16,17742.66,MARCA4,0.2708,0.04,21,18.0,2.29,2.885,51187.57,13861.59,37325.98,49278.99518215832
2018-12-01,CLIENTES PEQUEÑOS,A16,17722.47,MARCA4,0.3107,0.04,20,19.6,2.48,1.64,29064.85,9030.45,20034.4,28083.844156513343
2019-01-01,CLIENTES PEQUEÑOS,A16,16848.05,MARCA4,0.2009,0.04,22,22.2,0.06,2.069,34858.62,7003.1,27855.52,33132.799738437054
2019-02-01,CLIENTES PEQUEÑOS,A16,16592.57,MARCA4,0.1971,0.04,20,23.0,0.2,2.129,35325.58,6962.67,28362.91,33471.75195525151
2019-03-01,CLIENTES PEQUEÑOS,A16,17019.78,MARCA4,0.1613,0.04,21,22.5,0.88,2.897,49306.3,7953.11,41353.19,47468.46439444383
2019-04-01,CLIENTES PEQUEÑOS,A16,16908.61,MARCA4,0.146,0.04,20,20.9,1.1,1.583,26766.33,3907.88,22858.45,26535.605288072093
2019-05-01,CLIENTES PEQUEÑOS,A16,17008.36,MARCA4,0.1624,0.05,22,18.5,1.19,1.815,30870.17,5013.32,25856.85,32476.487019974888
2019-06-01,CLIENTES PEQUEÑOS,A16,16714.55,MARCA4,0.1447,0.05,20,16.4,1.13,2.191,36621.58,5299.14,31322.44,39629.33670686602
2019-07-01,CLIENTES PEQUEÑOS,A16,16785.03,MARCA4,0.1618,0.05,22,15.7,1.36,1.743,29256.31,4733.67,24522.64,14685.582793221682
2019-08-01,CLIENTES PEQUEÑOS,A16,17467.36,MARCA4,0.1581,0.05,21,15.3,1.48,2.018,35249.13,5572.89,29676.24,45649.95659172365
2019-09-01,CLIENTES PEQUEÑOS,A16,16857.66,MARCA4,0.1561,0.05,21,15.7,1.51,2.045,34473.91,5381.38,29092.53,34192.448954334104
2019-10-01,CLIENTES PEQUEÑOS,A16,17245.85,MARCA4,0.1388,0.05,22,16.7,1.65,1.034,17832.21,2475.11,15357.1,39386.84531570463
2019-11-01,CLIENTES PEQUEÑOS,A16,16536.93,MARCA4,0.1484,0.05,20,18.0,1.76,1.474,24375.43,3617.31,20758.12,46740.35847300608
2019-12-01,CLIENTES PEQUEÑOS,A16,17193.93,MARCA4,0.1541,0.05,21,19.6,1.88,1.749,30072.18,4634.12,25438.06,26568.202425722604
2020-01-01,CLIENTES PEQUEÑOS,A16,17013.89,MARCA4,0.1632,0.05,22,22.2,0.05,0.0,0.0,0.0,0.0,266086.5971692628
2020-02-01,CLIENTES PEQUEÑOS,A16,16680.84,MARCA4,0.1275,0.05,20,23.0,0.17,0.0,0.0,0.0,0.0,548152.7498621818
2020-03-01,CLIENTES PEQUEÑOS,A16,16316.23,MARCA4,0.121,0.04,22,22.5,0.78,0.0,0.0,0.0,0.0,964045.1490658846
2020-04-01,CLIENTES PEQUEÑOS,A16,17013.89,MARCA4,0.1632,0.05,22,20.9,0.82,0.0,0.0,0.0,0.0,845982.6003106326
2020-05-01,CLIENTES PEQUEÑOS,A16,16680.84,MARCA4,0.1275,0.05,20,18.5,0.96,0.0,0.0,0.0,0.0,939911.531435352
2020-06-01,CLIENTES PEQUEÑOS,A16,16316.23,MARCA4,0.121,0.04,22,16.4,1.1,0.0,0.0,0.0,0.0,1608941.819639035
2018-01-01,CLIENTES PEQUEÑOS,A17,17221.6,MARCA5,0.2448,0.09,22,22.2,0.18,3.766,64856.55,15876.88,48979.67,27637.53299582736
2018-02-01,CLIENTES PEQUEÑOS,A17,16853.2,MARCA5,0.262,0.08,20,23.0,0.48,7.607,128202.29,33589.0,94613.29,125697.32315900504
2018-03-01,CLIENTES PEQUEÑOS,A17,17255.0,MARCA5,0.2581,0.1,20,22.5,0.97,9.76,168408.8,43466.31,124942.49,74275.56941499909
2018-04-01,CLIENTES PEQUEÑOS,A17,16882.12,MARCA5,0.2825,0.11,21,20.9,0.84,5.937,100229.15,28314.73,71914.42,139391.3128361871
2018-05-01,CLIENTES PEQUEÑOS,A17,17375.34,MARCA5,0.3115,0.11,22,18.5,0.88,5.756,100012.46,31153.88,68858.58,90926.82888865398
2018-06-01,CLIENTES PEQUEÑOS,A17,19316.25,MARCA5,0.3994,0.11,20,16.4,1.24,3.904,75410.64,30119.01,45291.63,119243.57975151688
2018-07-01,CLIENTES PEQUEÑOS,A17,17090.32,MARCA5,0.2546,0.12,22,15.7,1.64,6.63,113308.82,28848.43,84460.39,101611.80648535537
2018-08-01,CLIENTES PEQUEÑOS,A17,16555.46,MARCA5,0.2408,0.1,22,15.3,1.81,11.117,184047.05,44318.53,139728.52,166039.4033215189
2018-09-01,CLIENTES PEQUEÑOS,A17,18080.01,MARCA5,0.267,0.09,20,15.7,2.01,5.799,104845.98,27993.88,76852.1,97637.48950086265
2018-10-01,CLIENTES PEQUEÑOS,A17,13632.8,MARCA5,0.2882,0.11,22,16.7,2.14,5.367,73167.24,21086.8,52080.44,69354.83696737693
2018-11-01,CLIENTES PEQUEÑOS,A17,21236.42,MARCA5,0.2548,0.12,21,18.0,2.29,4.88,103633.73,26405.87,77227.86,96517.61981037325
2018-12-01,CLIENTES PEQUEÑOS,A17,17914.99,MARCA5,0.2815,0.12,20,19.6,2.48,4.5,80617.46,22693.81,57923.65,73619.92285450584
2019-01-01,CLIENTES PEQUEÑOS,A17,17061.85,MARCA5,0.2722,0.11,22,22.2,0.06,1.597,27247.77,7416.84,19830.93,24077.037609222836
2019-02-01,CLIENTES PEQUEÑOS,A17,16654.46,MARCA5,0.2539,0.1,20,23.0,0.2,7.218,120211.89,30521.8,89690.09,108828.80894803366
2019-03-01,CLIENTES PEQUEÑOS,A17,18365.65,MARCA5,0.2642,0.09,21,22.5,0.88,3.75,68871.19,18195.77,50675.42,64343.121352970695
2019-04-01,CLIENTES PEQUEÑOS,A17,17050.73,MARCA5,0.2427,0.1,20,20.9,1.1,7.56,128903.52,31284.88,97618.64,120014.61001174345
2019-05-01,CLIENTES PEQUEÑOS,A17,17164.42,MARCA5,0.259,0.09,22,18.5,1.19,4.88,83762.37,21694.45,62067.92,78429.31854633582
2019-06-01,CLIENTES PEQUEÑOS,A17,17521.78,MARCA5,0.2334,0.1,20,16.4,1.13,6.231,109178.21,25482.19,83696.02,102832.86476910481
2019-07-01,CLIENTES PEQUEÑOS,A17,17142.58,MARCA5,0.3241,0.11,22,15.7,1.36,7.555,129512.19,41974.9,87537.29,87820.35944124214
2019-08-01,CLIENTES PEQUEÑOS,A17,17354.77,MARCA5,0.2581,0.11,21,15.3,1.48,4.718,81879.8,21133.18,60746.62,143761.29666789356
2019-09-01,CLIENTES PEQUEÑOS,A17,16601.4,MARCA5,0.1778,0.12,21,15.7,1.51,6.518,108207.93,19239.37,88968.56,84309.19688692657
2019-10-01,CLIENTES PEQUEÑOS,A17,17936.3,MARCA5,0.2598,0.1,22,16.7,1.65,2.786,49970.53,12982.34,36988.19,59950.01939019407
2019-11-01,CLIENTES PEQUEÑOS,A17,16890.75,MARCA5,0.2351,0.09,20,18.0,1.76,5.198,87798.12,20641.34,67156.78,83337.2573274344
2019-12-01,CLIENTES PEQUEÑOS,A17,17133.09,MARCA5,0.2496,0.09,21,19.6,1.88,3.347,57344.45,14313.17,43031.28,63560.19350640677
2020-01-01,CLIENTES PEQUEÑOS,A17,17235.56,MARCA5,0.2312,0.1,22,22.2,0.05,0.0,0.0,0.0,0.0,266086.5971692628
2020-02-01,CLIENTES PEQUEÑOS,A17,16950.65,MARCA5,0.2326,0.1,20,23.0,0.17,0.0,0.0,0.0,0.0,548152.7498621818
2020-03-01,CLIENTES PEQUEÑOS,A17,17333.87,MARCA5,0.2327,0.09,22,22.5,0.78,0.0,0.0,0.0,0.0,964045.1490658846
2020-04-01,CLIENTES PEQUEÑOS,A17,17235.56,MARCA5,0.2312,0.1,22,20.9,0.82,0.0,0.0,0.0,0.0,845982.6003106326
2020-05-01,CLIENTES PEQUEÑOS,A17,16950.65,MARCA5,0.2326,0.1,20,18.5,0.96,0.0,0.0,0.0,0.0,939911.531435352
2020-06-01,CLIENTES PEQUEÑOS,A17,17333.87,MARCA5,0.2327,0.09,22,16.4,1.1,0.0,0.0,0.0,0.0,1608941.819639035
2018-01-01,CLIENTES PEQUEÑOS,A18,10487.63,MARCA5,0.2273,0.79,22,22.2,0.18,185.472,1945161.71,442135.26,1503026.45,2392634.132027359
2018-02-01,CLIENTES PEQUEÑOS,A18,10228.02,MARCA5,0.1988,0.79,20,23.0,0.48,415.4,4248719.51,844645.44,3404074.07,4021767.2587912115
2018-03-01,CLIENTES PEQUEÑOS,A18,10726.62,MARCA5,0.2567,0.8,20,22.5,0.97,330.182,3541736.84,909163.85,2632572.99,4762534.046703241
2018-04-01,CLIENTES PEQUEÑOS,A18,10454.63,MARCA5,0.202,0.81,21,20.9,0.84,341.354,3568729.77,720883.41,2847846.36,2386297.9850946995
2018-05-01,CLIENTES PEQUEÑOS,A18,10399.84,MARCA5,0.1982,0.81,22,18.5,0.88,352.347,3664352.42,726274.65,2938077.77,3953478.6779830875
2018-06-01,CLIENTES PEQUEÑOS,A18,10427.74,MARCA5,0.2027,0.8,20,16.4,1.24,350.818,3658238.89,741525.02,2916713.87,3873424.4214065415
2018-07-01,CLIENTES PEQUEÑOS,A18,10613.92,MARCA5,0.1947,0.81,22,15.7,1.64,281.955,2992647.81,582668.53,2409979.28,3044772.7259435803
2018-08-01,CLIENTES PEQUEÑOS,A18,10393.26,MARCA5,0.1685,0.81,22,15.3,1.81,527.019,5477445.49,922949.57,4554495.92,5560143.861730644
2018-09-01,CLIENTES PEQUEÑOS,A18,10666.94,MARCA5,0.1729,0.81,20,15.7,2.01,382.975,4085171.35,706326.13,3378845.22,4099383.137430474
2018-10-01,CLIENTES PEQUEÑOS,A18,7626.03,MARCA5,0.2142,0.81,22,16.7,2.14,274.999,2097150.62,449209.66,1647940.96,2104410.6399251316
2018-11-01,CLIENTES PEQUEÑOS,A18,13154.32,MARCA5,0.1818,0.79,21,18.0,2.29,311.959,4103608.51,746036.03,3357572.48,4162375.515979012
2018-12-01,CLIENTES PEQUEÑOS,A18,10705.6,MARCA5,0.1926,0.79,20,19.6,2.48,370.675,3968298.28,764294.25,3204004.03,4004305.870233171
2019-01-01,CLIENTES PEQUEÑOS,A18,10161.29,MARCA5,0.2535,0.8,22,22.2,0.06,240.763,2446462.66,620178.28,1826284.38,2446550.1192685408
2019-02-01,CLIENTES PEQUEÑOS,A18,10239.18,MARCA5,0.2221,0.79,20,23.0,0.2,403.129,4127710.39,916764.48,3210945.91,4179172.1801844984
2019-03-01,CLIENTES PEQUEÑOS,A18,11158.41,MARCA5,0.2187,0.79,21,22.5,0.88,436.107,4866260.71,1064251.22,3802009.49,4882717.142255742
2019-04-01,CLIENTES PEQUEÑOS,A18,10536.78,MARCA5,0.2573,0.8,20,20.9,1.1,234.986,2475995.79,637073.72,1838922.07,2537203.511776373
2019-05-01,CLIENTES PEQUEÑOS,A18,10368.63,MARCA5,0.2501,0.82,22,18.5,1.19,388.87,4032049.15,1008415.49,3023633.66,4036653.5891640135
2019-06-01,CLIENTES PEQUEÑOS,A18,10812.91,MARCA5,0.2716,0.83,20,16.4,1.13,364.291,3939045.8,1069844.84,2869200.96,3967810.3506475766
2019-07-01,CLIENTES PEQUEÑOS,A18,10885.98,MARCA5,0.2629,0.83,22,15.7,1.36,289.17,3147898.84,827582.61,2320316.23,3128622.9016032834
2019-08-01,CLIENTES PEQUEÑOS,A18,10680.6,MARCA5,0.2384,0.83,21,15.3,1.48,487.378,5205489.47,1240988.69,3964500.78,5718266.929930802
2019-09-01,CLIENTES PEQUEÑOS,A18,10939.27,MARCA5,0.263,0.82,21,15.7,1.51,401.792,4395311.17,1155966.84,3239344.33,4203765.889750927
2019-10-01,CLIENTES PEQUEÑOS,A18,10770.34,MARCA5,0.2779,0.82,22,16.7,1.65,225.378,2427397.69,674573.82,1752823.87,2161870.3628127994
2019-11-01,CLIENTES PEQUEÑOS,A18,10734.31,MARCA5,0.2466,0.81,20,18.0,1.76,398.382,4276355.89,1054549.36,3221806.53,4296343.358304211
2019-12-01,CLIENTES PEQUEÑOS,A18,11028.49,MARCA5,0.3202,0.83,21,19.6,1.88,319.947,3528532.29,1129836.04,2398696.25,4135647.679448322
2020-01-01,CLIENTES PEQUEÑOS,A18,11207.72,MARCA5,0.2727,0.84,22,22.2,0.05,0.0,0.0,0.0,0.0,266086.5971692628
2020-02-01,CLIENTES PEQUEÑOS,A18,10756.3,MARCA5,0.2186,0.84,20,23.0,0.17,0.0,0.0,0.0,0.0,548152.7498621818
2020-03-01,CLIENTES PEQUEÑOS,A18,10363.89,MARCA5,0.2203,0.83,22,22.5,0.78,0.0,0.0,0.0,0.0,964045.1490658846
2020-04-01,CLIENTES PEQUEÑOS,A18,11207.72,MARCA5,0.2727,0.84,22,20.9,0.82,0.0,0.0,0.0,0.0,845982.6003106326
2020-05-01,CLIENTES PEQUEÑOS,A18,10756.3,MARCA5,0.2186,0.84,20,18.5,0.96,0.0,0.0,0.0,0.0,939911.531435352
2020-06-01,CLIENTES PEQUEÑOS,A18,10363.89,MARCA5,0.2203,0.83,22,16.4,1.1,0.0,0.0,0.0,0.0,1608941.819639035
2018-01-01,CLIENTES PEQUEÑOS,A19,15580.92,MARCA5,0.2489,0.66,22,22.2,0.18,46.826,729592.16,181595.49,547996.67,659275.7011517207
2018-02-01,CLIENTES PEQUEÑOS,A19,14904.47,MARCA5,0.2415,0.67,20,23.0,0.48,64.994,968701.12,233941.32,734759.8,975400.0633282727
2018-03-01,CLIENTES PEQUEÑOS,A19,15742.37,MARCA5,0.2018,0.68,20,22.5,0.97,51.678,813534.2,164171.2,649363.0,1196977.8179191812
2018-04-01,CLIENTES PEQUEÑOS,A19,16040.87,MARCA5,0.2196,0.69,21,20.9,0.84,105.077,1685526.5,370141.62,1315384.88,1154000.855472073
2018-05-01,CLIENTES PEQUEÑOS,A19,15626.82,MARCA5,0.32,0.69,22,18.5,0.88,40.471,632433.03,202378.57,430054.46,1493982.2680294905
2018-06-01,CLIENTES PEQUEÑOS,A19,15600.37,MARCA5,0.2249,0.68,20,16.4,1.24,111.311,1736492.79,390537.23,1345955.56,843856.0783532017
2018-07-01,CLIENTES PEQUEÑOS,A19,15553.09,MARCA5,0.2381,0.69,22,15.7,1.64,77.847,1210761.4,288282.29,922479.11,1126691.1517718134
